Applicant_ID,Age,Income,Loan_Amount,Credit_Score,Employment_Status,Past_Defaults,Risk_Label
2486,48,70912,10628,664,Unemployed,1,0
2487,44,131497,21064,612,Self-Employed,3,1
2488,41,122932,32390,384,Employed,3,1
2489,30,65133,28109,305,Unemployed,5,1
2490,57,101095,13203,416,Employed,4,1
2491,41,105758,49940,703,Self-Employed,2,1
2492,46,134705,36701,685,Self-Employed,2,1
2493,56,99525,19043,730,Unemployed,3,1
2494,25,89872,47053,699,Self-Employed,5,1
2495,31,114588,26911,407,Unemployed,5,1
2496,31,74427,23142,699,Self-Employed,4,1
2497,39,24463,37671,368,Unemployed,4,1
2498,45,69718,15785,313,Self-Employed,0,1
2499,41,80928,26319,580,Employed,4,1
2500,61,72816,27611,605,Unemployed,0,0
2501,53,20940,10646,594,Employed,0,1
2502,31,75748,28584,300,Unemployed,0,1
2503,47,122853,8678,688,Unemployed,0,0
2504,45,148361,29994,818,Employed,5,1
2505,52,86974,29345,780,Employed,3,1
2506,65,96980,28073,440,Self-Employed,0,1
2507,48,142487,16226,300,Unemployed,4,1
2508,48,20107,29946,732,Self-Employed,1,0
2509,61,114365,49026,684,Self-Employed,5,1
2510,28,116528,35205,357,Employed,4,1
2511,45,109117,7462,681,Employed,0,0
2512,34,98277,16805,709,Employed,1,0
2513,46,44530,21525,445,Employed,4,1
2514,40,130578,45186,347,Self-Employed,4,1
2515,30,29125,46716,798,Unemployed,1,0
2516,48,60337,30071,586,Unemployed,0,1
2517,22,41092,13089,321,Employed,4,1
2518,60,84015,21880,360,Self-Employed,4,1
2519,36,112161,42454,456,Unemployed,1,1
2520,36,139069,13565,714,Self-Employed,3,1
2521,35,142246,44233,307,Unemployed,2,1
2522,24,97716,25843,324,Unemployed,0,1
2523,47,34602,10243,378,Employed,5,1
2524,62,95255,41776,693,Self-Employed,1,0
2525,24,52337,44840,680,Employed,0,0
2526,45,115037,8375,554,Unemployed,0,1
2527,51,101104,15433,317,Self-Employed,3,1
2528,36,129528,27581,724,Employed,3,1
2529,51,85815,31594,527,Self-Employed,3,1
2530,45,130911,20483,448,Employed,3,1
2531,27,20700,16918,449,Unemployed,0,1
2532,30,131213,33932,718,Employed,3,1
2533,28,59013,26344,331,Employed,4,1
2534,53,33890,41721,351,Unemployed,0,1
2535,39,81417,49219,359,Self-Employed,3,1
2536,44,60197,35967,709,Employed,4,1
2537,48,76150,32590,798,Self-Employed,2,1
2538,22,55460,48660,731,Employed,4,1
2539,25,49567,31681,665,Unemployed,4,1
2540,41,123067,24571,435,Self-Employed,5,1
2541,63,136932,48844,629,Employed,4,1
2542,35,147413,47634,832,Unemployed,3,1
2543,38,83294,30151,581,Unemployed,3,1
2544,39,76632,19284,673,Employed,1,0
2545,48,143732,13526,565,Employed,1,1
2546,34,34013,25692,434,Employed,2,1
2547,64,125681,44013,371,Unemployed,4,1
2548,40,132453,41913,695,Self-Employed,4,1
2549,54,45418,34976,409,Self-Employed,3,1
2550,55,36823,34745,392,Unemployed,4,1
2551,60,79227,49024,678,Employed,5,1
2552,34,103509,22919,689,Self-Employed,0,0
2553,42,84527,44101,651,Self-Employed,0,0
2554,56,126644,39548,669,Self-Employed,3,1
2555,24,23636,15491,567,Employed,5,1
2556,45,120741,12823,494,Unemployed,3,1
2557,57,113489,31549,775,Unemployed,4,1
2558,40,47123,18551,661,Self-Employed,0,0
2559,51,133028,19848,659,Unemployed,4,1
2560,31,87088,12114,604,Self-Employed,0,0
2561,29,64093,24459,444,Employed,1,1
2562,52,81554,19770,585,Unemployed,4,1
2563,61,21514,38177,420,Employed,5,1
2564,27,132896,33621,834,Self-Employed,1,0
2565,65,83402,30336,326,Self-Employed,1,1
2566,29,121154,46498,415,Employed,3,1
2567,29,95572,10027,832,Unemployed,0,0
2568,23,116748,46216,305,Unemployed,0,1
2569,39,80305,41220,673,Employed,0,0
2570,30,127191,22959,304,Unemployed,0,1
2571,47,87147,16848,656,Unemployed,2,1
2572,51,84745,15140,654,Unemployed,4,1
2573,27,40152,33627,635,Unemployed,1,0
2574,53,108316,6068,346,Self-Employed,2,1
2575,27,65023,25802,481,Self-Employed,4,1
2576,54,149616,44055,709,Self-Employed,1,0
2577,54,65379,46315,459,Self-Employed,3,1
2578,43,70481,20365,778,Employed,3,1
2579,30,33110,17545,444,Unemployed,0,1
2580,64,34007,16791,546,Self-Employed,1,1
2581,43,109293,34398,381,Self-Employed,1,1
2582,47,53687,13512,333,Unemployed,1,1
2583,52,52977,48728,829,Unemployed,4,1
2584,31,54666,26433,317,Self-Employed,5,1
2585,44,21393,47705,374,Self-Employed,3,1
2586,30,94289,38105,376,Employed,2,1
2587,63,111348,38226,824,Unemployed,0,0
2588,40,55475,30109,533,Self-Employed,1,1
2589,58,33295,39447,705,Unemployed,1,0
2590,41,136022,36018,523,Unemployed,1,1
2591,53,66332,23967,730,Employed,1,0
2592,55,83623,40896,450,Self-Employed,1,1
2593,42,63531,18008,691,Unemployed,2,1
2594,41,96173,46532,606,Unemployed,4,1
2595,53,124782,41587,325,Self-Employed,1,1
2596,60,149506,7950,381,Employed,5,1
2597,64,54933,6606,476,Employed,1,1
2598,44,39590,35566,444,Unemployed,5,1
2599,57,76535,15378,703,Employed,4,1
2600,28,55598,48326,535,Employed,1,1
2601,38,101335,42586,355,Self-Employed,5,1
2602,56,96387,23078,410,Employed,4,1
2603,25,71317,33352,588,Self-Employed,4,1
2604,21,76171,46486,745,Unemployed,3,1
2605,61,58743,10723,445,Unemployed,3,1
2606,30,22009,12956,482,Employed,2,1
2607,65,142614,33746,813,Self-Employed,4,1
2608,35,139511,9739,614,Self-Employed,1,0
2609,54,38717,30520,622,Employed,0,0
2610,65,95970,19195,463,Unemployed,2,1
2611,53,76046,13517,701,Unemployed,0,0
2612,28,128739,38630,713,Employed,3,1
2613,22,98047,18525,367,Unemployed,5,1
2614,25,84349,41088,676,Self-Employed,0,0
2615,41,67687,30195,807,Self-Employed,0,0
2616,22,38610,11915,388,Unemployed,1,1
2617,36,124078,6118,524,Employed,5,1
2618,35,79941,41024,604,Unemployed,1,0
2619,55,98529,21709,558,Self-Employed,4,1
2620,49,121125,18207,600,Self-Employed,2,1
2621,27,117150,37873,814,Unemployed,5,1
2622,46,55755,38389,615,Self-Employed,1,0
2623,47,87446,29321,440,Self-Employed,2,1
2624,65,148309,43451,553,Self-Employed,5,1
2625,54,27562,46272,795,Self-Employed,4,1
2626,55,104403,36994,318,Employed,4,1
2627,43,20481,34657,710,Self-Employed,1,0
2628,51,59271,11304,537,Self-Employed,4,1
2629,57,58130,43849,577,Unemployed,4,1
2630,65,81205,43391,348,Self-Employed,0,1
2631,53,57924,29792,653,Unemployed,3,1
2632,24,31547,17752,828,Employed,1,0
2633,21,77555,47292,551,Unemployed,4,1
2634,24,111650,7136,708,Employed,3,1
2635,34,58704,42110,728,Unemployed,4,1
2636,55,44062,20319,626,Employed,1,0
2637,59,147581,17950,633,Employed,1,0
2638,36,122024,16579,443,Self-Employed,0,1
2639,24,144843,40232,681,Unemployed,1,0
2640,62,112692,5690,365,Employed,3,1
2641,29,126337,25524,345,Unemployed,1,1
2642,29,93006,6858,373,Self-Employed,3,1
2643,65,140778,27288,535,Employed,4,1
2644,42,56744,20215,359,Self-Employed,3,1
2645,37,147127,14793,424,Employed,3,1
2646,37,83181,24431,615,Unemployed,5,1
2647,28,64465,35636,356,Employed,0,1
2648,22,142471,23793,818,Unemployed,0,0
2649,40,146656,33524,761,Self-Employed,3,1
2650,57,104204,11569,336,Self-Employed,1,1
2651,35,62715,28716,455,Unemployed,5,1
2652,35,98445,38668,636,Employed,2,1
2653,56,131717,25795,558,Employed,4,1
2654,33,79193,44233,451,Unemployed,0,1
2655,48,143205,49168,602,Employed,0,0
2656,30,71983,31043,438,Unemployed,5,1
2657,46,147535,21719,416,Employed,3,1
2658,46,107907,23798,654,Self-Employed,3,1
2659,43,86375,5350,509,Employed,1,1
2660,43,135875,25873,840,Employed,2,1
2661,55,87484,41976,338,Unemployed,1,1
2662,62,123017,6558,670,Self-Employed,0,0
2663,40,141536,43106,343,Self-Employed,1,1
2664,57,76141,20443,476,Employed,3,1
2665,47,93988,48300,775,Unemployed,2,1
2666,36,33183,17023,639,Self-Employed,4,1
2667,57,133093,8457,827,Self-Employed,1,0
2668,47,106915,6896,356,Unemployed,4,1
2669,36,22569,5043,610,Self-Employed,4,1
2670,46,75006,30065,435,Unemployed,0,1
2671,52,145000,10218,586,Self-Employed,1,1
2672,42,92080,29144,644,Self-Employed,4,1
2673,51,139053,10668,748,Unemployed,5,1
2674,54,134042,46301,707,Self-Employed,0,0
2675,46,91610,16402,679,Employed,1,0
2676,34,122770,20646,389,Unemployed,4,1
2677,49,113466,21994,628,Self-Employed,4,1
2678,24,99813,46201,821,Employed,4,1
2679,33,120651,35559,617,Unemployed,5,1
2680,50,47433,22101,741,Employed,4,1
2681,41,98247,39886,754,Employed,4,1
2682,49,74460,12059,462,Self-Employed,0,1
2683,37,116964,8260,640,Self-Employed,3,1
2684,27,66986,43588,805,Unemployed,4,1
2685,28,33767,17674,490,Unemployed,5,1
2686,50,63189,12160,650,Unemployed,5,1
2687,36,71964,47066,827,Unemployed,1,0
2688,28,65627,38493,447,Employed,2,1
2689,56,106498,36327,367,Unemployed,4,1
2690,32,25924,34367,482,Unemployed,3,1
2691,36,81449,7043,772,Employed,0,0
2692,38,133348,19378,803,Unemployed,0,0
2693,59,106478,8076,450,Self-Employed,4,1
2694,63,69938,20062,495,Unemployed,4,1
2695,26,90427,31183,570,Self-Employed,4,1
2696,29,69077,28572,676,Unemployed,3,1
2697,47,97299,25099,339,Self-Employed,3,1
2698,63,41040,44660,345,Employed,2,1
2699,29,125513,26130,720,Self-Employed,0,0
2700,52,79061,39851,833,Self-Employed,3,1
2701,64,68369,48732,668,Self-Employed,5,1
2702,59,141154,31654,809,Unemployed,1,0
2703,21,92291,17870,638,Unemployed,5,1
2704,35,36224,31657,453,Unemployed,4,1
2705,41,44757,33877,328,Unemployed,1,1
2706,25,113980,42228,520,Self-Employed,0,1
2707,49,81309,41255,314,Employed,0,1
2708,43,141642,14860,764,Self-Employed,1,0
2709,21,126705,7174,517,Unemployed,4,1
2710,30,113790,11868,473,Unemployed,5,1
2711,45,34276,19199,307,Unemployed,0,1
2712,35,79889,47280,500,Unemployed,1,1
2713,59,146658,14815,770,Self-Employed,0,0
2714,54,73249,15937,482,Employed,2,1
2715,46,141329,35883,359,Employed,4,1
2716,33,135248,18669,730,Self-Employed,1,0
2717,41,44936,45688,351,Self-Employed,2,1
2718,32,76228,49011,379,Self-Employed,0,1
2719,55,82649,6192,546,Employed,2,1
2720,37,71097,28427,775,Self-Employed,5,1
2721,26,54989,21527,595,Self-Employed,0,1
2722,55,141138,46575,559,Self-Employed,3,1
2723,43,90031,17363,639,Self-Employed,4,1
2724,42,72951,29299,703,Employed,2,1
2725,35,106165,28777,362,Self-Employed,4,1
2726,38,88072,36669,695,Unemployed,3,1
2727,23,32149,14297,694,Self-Employed,5,1
2728,25,20435,36433,689,Employed,3,1
2729,48,42948,30138,301,Employed,0,1
2730,61,71769,18117,465,Unemployed,4,1
2731,47,145319,43671,716,Employed,1,0
2732,29,28021,45829,729,Self-Employed,3,1
2733,43,139414,44173,684,Employed,1,0
2734,60,133461,46423,559,Unemployed,0,1
2735,29,57000,38866,762,Unemployed,0,0
2736,60,115218,38653,736,Unemployed,3,1
2737,45,35341,18648,446,Unemployed,1,1
2738,41,142764,10962,351,Employed,4,1
2739,28,82338,12992,654,Self-Employed,5,1
2740,24,57860,41225,840,Employed,0,0
2741,21,118843,22938,465,Unemployed,1,1
2742,24,123658,20500,643,Self-Employed,5,1
2743,33,52907,49593,786,Unemployed,5,1
2744,46,67736,9986,458,Unemployed,5,1
2745,61,64702,44463,606,Employed,2,1
2746,56,40768,6301,724,Employed,4,1
2747,41,129032,44188,818,Employed,4,1
2748,51,44618,8896,588,Employed,3,1
2749,23,55400,12461,846,Unemployed,4,1
2750,34,81680,42202,657,Employed,5,1
2751,54,100129,17273,309,Self-Employed,2,1
2752,38,72985,42011,844,Unemployed,3,1
2753,65,64613,14795,681,Self-Employed,1,0
2754,49,88689,49886,454,Self-Employed,0,1
2755,44,132681,48189,390,Unemployed,4,1
2756,43,80820,21164,841,Self-Employed,3,1
2757,42,94066,37322,661,Self-Employed,4,1
2758,50,139535,33674,405,Employed,2,1
2759,56,143288,31905,754,Unemployed,4,1
2760,59,148475,31547,780,Employed,4,1
2761,55,62091,41835,844,Self-Employed,4,1
2762,27,110111,27052,757,Self-Employed,2,1
2763,23,116979,33218,668,Unemployed,2,1
2764,65,33205,28510,595,Employed,5,1
2765,55,96462,41145,623,Employed,2,1
2766,22,69391,37211,588,Employed,1,1
2767,34,111928,17342,482,Self-Employed,0,1
2768,28,52203,39511,779,Employed,1,0
2769,51,111779,13732,421,Unemployed,2,1
2770,51,21380,12708,451,Employed,0,1
2771,63,62120,37393,792,Self-Employed,3,1
2772,30,32203,43887,537,Self-Employed,3,1
2773,22,125053,14520,531,Unemployed,3,1
2774,57,23699,43365,495,Unemployed,0,1
2775,24,123998,43618,627,Unemployed,5,1
2776,28,41145,41844,390,Self-Employed,4,1
2777,27,56737,47898,564,Self-Employed,4,1
2778,60,136556,26758,464,Self-Employed,3,1
2779,46,102657,15713,331,Employed,2,1
2780,47,52640,6516,713,Self-Employed,5,1
2781,47,48445,29502,447,Self-Employed,0,1
2782,43,83124,35957,794,Employed,3,1
2783,44,127755,41353,666,Self-Employed,2,1
2784,62,99882,21721,550,Unemployed,2,1
2785,29,79700,19303,584,Unemployed,2,1
2786,64,136889,20973,493,Self-Employed,1,1
2787,37,98290,38434,703,Self-Employed,4,1
2788,27,118838,8505,805,Self-Employed,5,1
2789,47,47952,40716,476,Self-Employed,3,1
2790,34,127877,47534,527,Employed,3,1
2791,35,146074,38732,371,Employed,5,1
2792,49,133018,31169,698,Employed,4,1
2793,63,75121,30862,350,Unemployed,0,1
2794,23,29791,27485,384,Employed,4,1
2795,29,61517,31635,442,Unemployed,0,1
2796,47,87354,12449,779,Unemployed,1,0
2797,43,146052,9867,530,Unemployed,0,1
2798,45,125618,23957,653,Unemployed,1,0
2799,28,115936,16746,655,Self-Employed,5,1
2800,51,122799,26157,354,Unemployed,2,1
2801,45,27490,29557,593,Self-Employed,5,1
2802,62,117169,34009,632,Employed,5,1
2803,21,22472,29798,760,Unemployed,0,0
2804,54,118914,35993,693,Employed,4,1
2805,59,40751,27006,620,Self-Employed,4,1
2806,62,42663,36164,591,Self-Employed,5,1
2807,27,112276,12658,764,Unemployed,2,1
2808,34,78288,48439,635,Employed,3,1
2809,60,47741,36361,699,Unemployed,3,1
2810,39,110891,43119,675,Unemployed,0,0
2811,60,137013,14993,680,Self-Employed,0,0
2812,60,27555,32216,361,Self-Employed,1,1
2813,34,36643,5599,679,Employed,5,1
2814,21,86098,11078,471,Self-Employed,1,1
2815,62,52854,20121,832,Self-Employed,4,1
2816,54,85501,37734,781,Employed,2,1
2817,59,100292,21155,557,Self-Employed,5,1
2818,63,136859,46282,390,Unemployed,1,1
2819,47,33511,24574,844,Self-Employed,5,1
2820,30,75025,25024,389,Self-Employed,1,1
2821,40,38432,25964,373,Employed,1,1
2822,37,65266,7050,602,Employed,0,0
2823,31,116774,34959,648,Self-Employed,1,0
2824,54,107720,13491,301,Unemployed,2,1
2825,47,64117,12099,736,Self-Employed,4,1
2826,24,53408,16160,318,Employed,0,1
2827,60,148045,31251,834,Employed,3,1
2828,36,95674,46309,311,Employed,5,1
2829,54,102387,33913,308,Unemployed,5,1
2830,60,132708,18071,621,Self-Employed,0,0
2831,25,114883,8652,584,Unemployed,5,1
2832,30,43492,20193,732,Unemployed,4,1
2833,38,85652,32496,448,Self-Employed,1,1
2834,44,115010,22950,630,Self-Employed,0,0
2835,33,109616,11410,825,Unemployed,0,0
2836,48,21783,37026,354,Employed,2,1
2837,21,51800,47040,527,Self-Employed,3,1
2838,46,44101,45513,526,Self-Employed,5,1
2839,29,136848,34798,655,Self-Employed,3,1
2840,64,105957,37961,468,Self-Employed,3,1
2841,54,135946,39116,726,Employed,5,1
2842,30,124155,30241,815,Employed,0,0
2843,39,78533,15005,831,Unemployed,1,0
2844,52,119346,24111,324,Unemployed,0,1
2845,34,74166,30562,584,Unemployed,3,1
2846,30,147613,10922,738,Unemployed,2,1
2847,39,34310,41259,306,Employed,3,1
2848,27,74366,25767,549,Unemployed,3,1
2849,38,69197,45891,844,Unemployed,0,0
2850,56,95349,44736,795,Employed,0,0
2851,46,78649,32347,832,Unemployed,4,1
2852,22,39558,49315,310,Unemployed,5,1
2853,32,21415,8895,828,Unemployed,4,1
2854,29,95196,22309,389,Unemployed,2,1
2855,48,112357,30485,576,Unemployed,2,1
2856,46,100861,23981,422,Self-Employed,3,1
2857,45,139809,37665,627,Employed,4,1
2858,36,86655,20523,300,Employed,2,1
2859,48,31012,18830,455,Employed,3,1
2860,22,59875,10211,622,Self-Employed,1,0
2861,26,29503,30824,705,Self-Employed,3,1
2862,35,115400,24196,489,Employed,3,1
2863,54,98902,8940,801,Employed,5,1
2864,28,88790,20598,658,Unemployed,0,0
2865,21,90493,5667,322,Employed,5,1
2866,33,119118,39717,776,Unemployed,1,0
2867,45,146274,14197,701,Employed,1,0
2868,21,140298,33585,372,Self-Employed,2,1
2869,24,70691,9482,496,Employed,4,1
2870,32,122739,20053,781,Unemployed,3,1
2871,26,81498,9203,720,Unemployed,4,1
2872,52,125645,45658,610,Unemployed,1,0
2873,59,128442,21324,402,Unemployed,0,1
2874,37,135524,32727,487,Unemployed,3,1
2875,61,38950,8943,345,Employed,2,1
2876,43,147562,26341,378,Employed,1,1
2877,60,71090,38383,313,Employed,2,1
2878,34,81342,16130,693,Self-Employed,2,1
2879,59,95749,41303,430,Employed,0,1
2880,47,67482,23891,424,Self-Employed,4,1
2881,24,55638,27951,641,Self-Employed,0,0
2882,33,50135,25420,360,Unemployed,0,1
2883,28,107013,31198,456,Unemployed,1,1
2884,33,41344,28523,669,Self-Employed,2,1
2885,60,89747,46926,611,Employed,4,1
2886,63,48987,10106,512,Employed,5,1
2887,22,103165,42534,794,Unemployed,3,1
2888,40,44604,28234,518,Unemployed,1,1
2889,34,149292,30979,447,Employed,5,1
2890,55,26595,49697,608,Employed,2,1
2891,59,141017,13494,589,Self-Employed,1,1
2892,39,93945,8992,310,Employed,0,1
2893,62,35434,40055,766,Self-Employed,1,0
2894,43,110795,21990,306,Employed,3,1
2895,37,149487,40308,743,Unemployed,5,1
2896,21,140414,25145,563,Unemployed,2,1
2897,50,95981,15355,782,Employed,1,0
2898,61,74183,43876,630,Self-Employed,0,0
2899,60,138972,30075,605,Employed,4,1
2900,30,139010,31575,686,Self-Employed,2,1
2901,22,130377,47137,513,Self-Employed,0,1
2902,22,133866,42762,331,Self-Employed,3,1
2903,33,123802,44632,648,Self-Employed,0,0
2904,65,110528,23097,370,Self-Employed,1,1
2905,35,80956,13687,388,Self-Employed,5,1
2906,28,33039,19100,569,Employed,2,1
2907,22,125693,29874,374,Unemployed,0,1
2908,30,66268,10035,710,Unemployed,3,1
2909,26,38631,21622,578,Self-Employed,0,1
2910,40,85866,15714,701,Unemployed,1,0
2911,32,110445,32085,513,Employed,1,1
2912,31,132177,28732,576,Employed,5,1
2913,49,53446,49268,785,Unemployed,3,1
2914,31,43882,45316,645,Employed,4,1
2915,29,144241,35725,722,Self-Employed,2,1
2916,53,35764,7770,683,Unemployed,1,0
2917,38,76308,22252,454,Self-Employed,4,1
2918,49,42318,45782,842,Employed,4,1
2919,46,103795,49614,433,Employed,2,1
2920,38,116020,12308,606,Employed,5,1
2921,49,87354,24744,341,Unemployed,1,1
2922,21,147705,37048,801,Employed,0,0
2923,34,28273,26773,529,Self-Employed,1,1
2924,34,26886,22337,427,Self-Employed,3,1
2925,50,103322,19883,691,Employed,1,0
2926,44,141402,19753,379,Employed,1,1
2927,48,52061,20036,325,Unemployed,4,1
2928,58,103739,22449,410,Employed,3,1
2929,61,129424,18641,702,Self-Employed,5,1
2930,54,56984,33673,795,Self-Employed,0,0
2931,22,147116,14906,385,Self-Employed,2,1
2932,59,144114,10822,386,Self-Employed,5,1
2933,54,44410,25343,304,Self-Employed,1,1
2934,45,67704,25018,785,Self-Employed,3,1
2935,29,83038,16379,627,Employed,2,1
2936,42,36574,29520,666,Unemployed,4,1
2937,40,89154,23977,508,Employed,0,1
2938,22,51002,42265,703,Employed,0,0
2939,58,32788,32322,556,Self-Employed,4,1
2940,30,146322,19518,332,Unemployed,2,1
2941,38,101413,24602,476,Employed,1,1
2942,43,65987,49034,499,Self-Employed,3,1
2943,37,87453,14248,321,Self-Employed,3,1
2944,58,51244,32882,475,Unemployed,1,1
2945,35,34599,21697,741,Unemployed,0,0
2946,37,59818,33733,567,Self-Employed,3,1
2947,60,135049,23864,567,Self-Employed,4,1
2948,43,139715,20152,574,Unemployed,4,1
2949,46,122676,12600,512,Unemployed,1,1
2950,38,134954,25638,542,Unemployed,3,1
2951,59,47419,38987,829,Employed,5,1
2952,58,62388,12078,691,Self-Employed,3,1
2953,31,116345,47587,654,Self-Employed,3,1
2954,39,67392,47540,658,Self-Employed,0,0
2955,44,131828,47676,818,Self-Employed,5,1
2956,57,93599,23144,752,Unemployed,1,0
2957,34,40093,14227,553,Employed,3,1
2958,29,46337,8593,365,Employed,3,1
2959,53,41055,12860,394,Unemployed,4,1
2960,46,107251,47767,599,Self-Employed,4,1
2961,62,82120,8707,482,Self-Employed,1,1
2962,22,106499,10704,844,Unemployed,2,1
2963,36,51512,9596,524,Self-Employed,4,1
2964,23,113492,23706,637,Unemployed,5,1
2965,54,48591,18054,538,Unemployed,2,1
2966,49,90523,16493,718,Employed,4,1
2967,59,40062,19588,566,Unemployed,0,1
2968,53,73074,45715,497,Employed,1,1
2969,34,33988,14264,477,Self-Employed,2,1
2970,63,94194,28799,500,Self-Employed,4,1
2971,46,21156,5252,492,Employed,4,1
2972,38,97374,23439,445,Employed,2,1
2973,57,90241,9677,520,Unemployed,0,1
2974,54,43503,33099,754,Self-Employed,4,1
2975,65,71189,42533,656,Employed,4,1
2976,27,87592,33046,796,Employed,4,1
2977,39,126763,31928,554,Self-Employed,1,1
2978,31,36987,40585,302,Self-Employed,3,1
2979,36,109244,18445,702,Employed,2,1
2980,51,92223,34140,809,Employed,5,1
2981,44,120441,37523,534,Unemployed,1,1
2982,37,50465,12634,623,Employed,4,1
2983,46,118857,40201,624,Employed,4,1
2984,29,79606,9900,823,Employed,1,0
2985,51,99677,6832,517,Employed,4,1
2986,60,81524,14105,683,Self-Employed,2,1
2987,44,109477,9813,536,Employed,5,1
2988,61,74522,13880,373,Unemployed,2,1
2989,32,66241,17352,836,Employed,4,1
2990,52,34030,13023,562,Self-Employed,0,1
2991,22,43302,49102,582,Unemployed,0,1
2992,50,30234,13822,368,Self-Employed,5,1
2993,42,143191,39581,384,Unemployed,1,1
2994,24,93167,25548,383,Self-Employed,4,1
2995,41,45014,31744,602,Unemployed,2,1
2996,61,63037,41646,672,Employed,3,1
2997,44,24538,10757,316,Employed,1,1
2998,21,148527,11037,624,Self-Employed,3,1
2999,29,95109,44754,391,Self-Employed,2,1
3000,61,56465,12947,438,Self-Employed,0,1
3001,21,144430,38739,417,Unemployed,5,1
3002,35,135646,28285,351,Employed,0,1
3003,65,36140,28780,606,Employed,3,1
3004,35,62692,10891,831,Unemployed,2,1
3005,40,26928,49847,834,Self-Employed,3,1
